,Uninfected_4hr_STAT,Uninfected_4hr_LOG2FC,Uninfected_4hr_PVAL,Uninfected_4hr_ADJPVAL
P09651,-4.372284623546549,0.6737611007448239,0.012231053554033788,0.1488895557635267
P07910,-2.5319673053514804,0.9270235544211067,0.06890727247056944,0.20100600679202973
Q96QH2,0.5439057510610866,-0.23961267996424196,0.6190653162229915,0.7111948188187907
O00193,-1.8363957186619588,2.713118422307255,0.20746576238656175,0.3258705399272794
Q5UIP0,3.8438474423502447,-1.595330156448654,0.024251439532107153,0.1755443655426484
P04899,-2.070257592248471,1.3503087288009514,0.1314614243148749,0.25762073733702007
P06748,-3.09301374583414,1.3190423040239667,0.07233954212657574,0.20351524518276642
P29350,1.787490387964999,-1.896144224550873,0.21070955193267613,0.32747508325526664
Q9H1C4,2.416366291244192,-2.3017889402828207,0.1363521837527976,0.26053628887216596
P46100,0.010162522733267829,-0.0036653706655565,0.9926730206480301,0.9942437058072834
Q8N6T7,-7.409523072462823,2.394911521582995,0.0017766043528352974,0.08650696579574949
Q5T200,-2.468337143395061,0.4987929026060347,0.12282677773060316,0.24812527011771177
Q5SNT2,1.1417352825853453,-0.48151522849506323,0.3706992927180022,0.48988027618057495
F8W930,-4.704699389664628,1.156247875784615,0.010278383804064076,0.14753908020454146
Q14004,-5.886659425568656,2.8104287332126527,0.02459681885650536,0.1755443655426484
P49757,3.459503589064912,-2.477548121567321,0.07348932015502156,0.204029559904073
A0A075B7F8,-2.5418146109886828,2.132660834136301,0.12331705516468332,0.24812527011771177
A0A0A0MT22,-0.194525235450686,0.05271938613455429,0.8564860612641886,0.8931724493908261
P12314,0.7077351955814665,-0.2649812395925495,0.5231917609784726,0.6216733945644534
P27105,-2.651993514127324,3.7752438656345415,0.11275693327834349,0.2436255038655916
P54727,-8.81005920720944,1.0974764274977113,0.002640884891557134,0.08851666185752748
P46940,-2.497688521180031,0.8080815881414982,0.11047851779106814,0.2436255038655916
A0A0B4J1W0,-2.416287558061179,1.0978621561321136,0.07859695846750339,0.20810824592226562
Q5T5H1,1.4795069620614771,-0.549026596181255,0.26571876851752957,0.3840182202547859
Q9NTZ6,-1.2796271618353494,0.41656503898310415,0.2840919236159782,0.40140666885918347
O95487,-2.0409718493432814,1.1830169676015236,0.11276820321108742,0.2436255038655916
A0JLT2,-0.9524265014922109,0.4356037242974211,0.42597380016494196,0.5392268324276293
Q8WYP5,-1.303602422465528,0.46444241544463116,0.2626143459610879,0.38127266282882716
Q9UI08,1.944952930966231,-0.9847722412550772,0.1863398330340762,0.30958822653692974
Q9BTX1,-2.1709561986866923,0.9439086062519393,0.13654295847989037,0.26053628887216596
Q9H0J9,-0.10738536542599265,0.03360166047106272,0.920354877384159,0.9426935880002794
O00267,-0.5074150871315727,0.19227689488795097,0.6426473863274589,0.7329653973788856
Q8NHZ8,0.9131806420954182,-0.48717999218863417,0.4522227467930622,0.5634980289763944
P10644,-3.4813906084514183,0.4843192593717651,0.037174801117885334,0.1856553103576656
Q8NHM5,-1.499550439669721,0.6183825192829886,0.24373390641820164,0.36216798770591935
Q13098,-5.682236638921218,0.6221708372400543,0.007088304665339242,0.14153461606113085
Q96EV2,-1.967362746571214,1.1304014249756198,0.12053352941893215,0.24612169071672277
Q8WVC0,3.6761254048637952,-0.6111652550178923,0.06012730176364659,0.1942610863614138
Q5T4S7,-3.4632247835209737,0.8432015141195952,0.04673395021370553,0.19085542248564905
P20020,-1.4206541005835325,0.29734840961230535,0.24027475943326215,0.3578680534617763
Q16512,-1.9255003168258276,1.1127641901328933,0.15667444450091314,0.28335692391165146
Q8NC51,-4.945847038959421,0.6172456980894112,0.013615819820835817,0.16068866425006614
Q15751,1.094100945201435,-0.35692355713342483,0.38719768184849096,0.5043130300619234
Q15287,-0.44887551017249344,0.1994869618779158,0.6810241591294526,0.7656985661260097
Q7Z5R6,0.7645145639919684,-0.09640824002636039,0.5191493284942063,0.6214038129987841
Q09666,1.870659222832339,-0.4035584229063627,0.16593506443684908,0.2909609301621204
Q68EM7,-0.2359676231870181,0.04998852682749311,0.8250896353962964,0.8705083106926207
Q9HC52,6.757051261721799,-0.8228951783286629,0.002533433847479034,0.08851666185752748
F5H5P2,-1.453585019171725,1.5456588884256695,0.28194542720911614,0.4001602139537455
Q86WB0,-0.8781299433042373,0.07703002835350414,0.43250954440825473,0.5438380699043706
E7EVA0,-5.883381805413776,0.8387171184072533,0.010808526059688723,0.14753908020454146
Q15311,4.167325560148094,-0.5568914559771359,0.042274697809174124,0.1856553103576656
Q9NR30,-1.724377183169126,0.1396889728025834,0.21692842322198874,0.3332905143192206
Q9GZR7,-2.0111648500407466,1.8066930527262939,0.14785769419500416,0.27711238814652206
Q7Z5Q1,-1.9415488565856567,0.6654787155133537,0.12418737826376189,0.24876775456000405
Q9BTA9,-1.0170452938220897,0.4324973476419074,0.37785946455206243,0.4952071243508396
O43159,0.7769907034368702,-0.18692624554481618,0.49724653006987013,0.6041402179159843
F2Z2W7,-1.3570067002277912,0.35393778793821085,0.25260325759421576,0.3709927193901127
P14317,-6.6308910459260515,2.0254573718878666,0.0034944353385194214,0.10054443496739972
B5ME19,-0.2886697331550796,0.042555060569586356,0.7984319274964295,0.8522890558267116
O00559,-2.305177924263716,1.6964469902923045,0.1326358023615685,0.25762073733702007
Q8TD19,1.0621277514192948,-0.26011410939251345,0.38320817693258713,0.501179289252743
P35580,-2.1996334254539613,2.1597936805917612,0.15584813939923622,0.28267012103070643
P30622,3.2570464097935012,-2.6338088279381697,0.07704794256099591,0.20810824592226562
J3KTL2,-2.575364097912036,1.864934913339267,0.11201265115888298,0.2436255038655916
Q9BUJ2,0.9669451469271764,-0.21746781050911057,0.3885928792378308,0.5050909498101579
P24928,-2.232067290348404,0.46374047653105244,0.09076314724588933,0.2227253398530428
Q8WWW0,-6.796961568372539,0.8281828620130653,0.002656898223211725,0.08851666185752748
P11388,-2.606463194995043,0.4474740472539609,0.10337435451601884,0.24085408776311518
Q9H7D0,3.332807046809916,-2.101436513833382,0.07888216975802916,0.20810824592226562
Q8NDX1,2.980938910673034,-0.9940580117196542,0.09240875834212021,0.22326238179603855
Q14643,0.9398937607617741,-0.28867307772262807,0.4153673378479783,0.5311667168843844
O14874,-2.522993782885427,1.025787908845144,0.10956110669923727,0.2436255038655916
Q9NSY1,-1.4647816893916183,0.6147100018610381,0.2582638316022422,0.3766843442493532
O95155,-6.201981460616118,1.9877270364196111,0.020287818143519102,0.1673274288135011
Q9BYX4,0.8937574048938126,-2.9475625262207856,0.4656948546276829,0.5757516464439908
P35579,0.99446349667132,-0.25861065643513426,0.40584713357087043,0.5221569828259369
Q9NU22,-0.8281166218920121,0.3157408525797383,0.45521112174713363,0.5661073478702074
Q7Z3C6,0.3796932803832648,-0.11367322749683018,0.7362182333558005,0.8076709561771607
Q01543,0.28393292249674623,-0.04812056781384788,0.7971063140996553,0.8522890558267116
O60256,-3.3623945510012203,0.5793377045699519,0.042501255084439214,0.1856553103576656
Q96K37,-2.0866697799115053,0.9081774601887254,0.1161530906214777,0.24407518941869996
Q9HD20,2.4674644070635954,-0.816031933627162,0.07050850026095769,0.20155072644804262
Q96ST2,1.4938143299189826,-0.8414168788110452,0.2718679916076205,0.38990973361368675
Q5T5C0,0.76655973132994,-0.2808076855498296,0.5234627477138288,0.6216733945644534
Q15042,-3.6019963568483346,0.5438279376629178,0.05974624876047022,0.1942610863614138
P09874,-2.490663805690152,1.7059920705535867,0.06871481033494449,0.20100600679202973
Q96AE4,-5.595669395273404,0.5812649946165704,0.006742916356016741,0.14153461606113085
Q7Z3K3,-3.747692447382014,1.1026616399044475,0.028773061380392744,0.177790483379015
Q04837,-0.802710114391566,0.5145516072583041,0.4690942023799106,0.578160042148717
Q5VSL9,-1.898958210986599,0.4057195289327167,0.18371742172329178,0.30684202625552426
Q8NF50,9.200313694331724,-2.4897926185363994,0.007802564727108652,0.14153461606113085
Q9GZY6,2.012600968014413,-3.346166170727117,0.1817874962375633,0.3044219183025862
A0A087WXI0,1.5388556771865105,-0.6573433995835458,0.2110739873114515,0.32747508325526664
Q96G46,-4.751505808166036,2.364780705176911,0.008979821197767277,0.14153461606113085
Q9Y2V2,0.7088598774866004,-0.23278338274399957,0.5186262920572624,0.6214038129987841
P05114,-2.9257914678441246,1.606672928297705,0.054647986892751285,0.1942610863614138
O75376,-2.3641501200815562,1.7906903300378163,0.1258809723556788,0.25136484385219143
Q9H6F5,-2.985074334712599,0.546086919680604,0.04056898902894635,0.1856553103576656
M0QZR4,3.931773382205836,-2.447972495759443,0.05778581184632765,0.1942610863614138
P51991,3.3198871071505933,-1.4341879900381267,0.04804790611700991,0.19141838512469733
I3L1Q2,-2.4110339288371656,0.8255955059629698,0.1164466148569469,0.24407518941869996
Q07960,1.5812045341455856,-0.4317042183807862,0.18899095024279935,0.309964950826409
P35606,-0.6089013473187157,0.08645660711442016,0.5848019785692691,0.681730483304507
Q13242,0.6810703208080409,-0.25000373390889363,0.5336158595319743,0.6313623160443733
Q641Q2,-0.4551223427341617,0.265002413045452,0.6776617348000296,0.764634363865274
Q96PC5,0.23653500027933408,-0.12620401892120725,0.8282900157873422,0.8723919800222756
Q6P4E1,-2.456701945155425,2.048391315821649,0.11595742790968833,0.24407518941869996
J3KMZ8,2.7635602072048275,-2.9247282108612236,0.10896172035045208,0.2436255038655916
Q9H3Z4,0.11248102107125892,-0.07318231334487679,0.9161482419118878,0.9399057327880469
D3DTX6,2.9596738058331,-1.44236740608009,0.06261817046643878,0.1942610863614138
Q96KC8,-4.740859921614615,0.8370170975846936,0.021771311720149032,0.17129335031135468
Q7Z5L9,-0.6210837572068602,0.1263146192168092,0.5922091344453666,0.6890962906322005
Q15942,0.14446462287759107,-0.03883576076222495,0.89442113822885,0.9251120596386635
Q6PD62,1.2786363048355929,-0.15273291161403124,0.2753628526385859,0.3916959229667975
Q5VT52,3.143479917407538,-1.0227189988242793,0.05209071075027908,0.1942610863614138
Q86SF2,-2.4245515370461868,1.086162594615548,0.1038754596513909,0.24085408776311518
Q96B97,1.8727223488975973,-0.35630561290770224,0.19792543393310383,0.3173182301479923
Q9NXH8,4.149267746205048,-1.6970525747077663,0.04195394953537725,0.1856553103576656
P02765,-1.987379109771966,0.9315199043706328,0.14907844438002674,0.2775489861545792
P19338,0.8495792768664902,-0.4287067464285177,0.48343951670452373,0.5919095049786528
Q9C0C2,-4.36208927006977,1.4898659850409026,0.018772269202983347,0.1673274288135011
P57740,2.401035882357835,-1.1910347857839796,0.12133164010192903,0.24695475300489092
Q96T58,-0.6156404530729437,0.23737717072518727,0.581402895533882,0.6790185108356961
Q05D32,5.249168141551886,-1.063732798657214,0.018465706641651102,0.1673274288135011
J3QS41,0.2600799823451554,-0.15325473011796076,0.8180995020023799,0.8659815798787733
Q8N1F8,-1.4077561950917414,0.6295418259174377,0.23624596730473507,0.35436895095710264
Q5VUA4,1.561578590946592,-0.22496472695384995,0.21053686152965645,0.32747508325526664
J3QRS3,4.522476811765367,-2.1129750191348875,0.03506183378680464,0.18362719245237297
Q9BU23,-2.5317490954747317,0.6900836585842254,0.06578524001794325,0.19924429153759848
O60832,-0.9257019326319103,0.17828295993442822,0.4174821263118701,0.532794729748818
Q53T59,-5.29279719607723,1.5525902063299566,0.01188703489799623,0.14753908020454146
P42167,0.49097802335241475,-0.1276670730492575,0.6595653534064491,0.7509080372415149
Q8TDZ2,0.02400066835916452,-0.008900817434532193,0.9826815589997541,0.9889307263065887
A0A0U1RQK7,2.579938202547742,-0.6806570427076637,0.07655793005419124,0.20810824592226562
Q92922,-2.687817766370637,0.5499088868717621,0.09705162931880004,0.23182521267471862
Q9UKV3,3.148255961992589,-0.4488921477573391,0.03483480855068453,0.18362719245237297
Q14678,2.3342827364322978,-0.5553157483324203,0.09040829643772234,0.2227253398530428
Q96SB4,-2.7671254571792208,1.8690896631195757,0.056333109933315875,0.1942610863614138
Q01433,3.9114057882331323,-0.8793451204161762,0.036643474848815756,0.1856553103576656
Q8NFC6,-1.3522032647768514,0.29199925831608775,0.3015062752790229,0.41671063810397707
A0A087X256,-0.16762627714876702,0.129411003809353,0.8752739541057355,0.9082760868015255
O43491,0.17179694583094096,-0.04464244285324526,0.8726480360713227,0.9070381064583698
Q13427,-1.524689794231327,0.6853718459527203,0.2625502965090763,0.38127266282882716
Q13131,-0.9262028288734261,0.5950086262835175,0.41965512645130715,0.5334170583206373
Q05209,3.698292917360565,-0.529786888541298,0.06030981809865561,0.1942610863614138
Q99973,0.22191789159290207,-0.10608196286040883,0.8369203838911541,0.880017612961961
P13807,-4.502593201428133,1.7820284371188788,0.024941347155959206,0.1755443655426484
Q14498,-4.620877356071197,1.7737557049680848,0.01710894441692886,0.1673274288135011
Q9Y6M5,0.2785309017029741,-0.04077679464461115,0.8043117307053935,0.8556795387168304
R4GN35,3.6438461511776703,-4.422151040217599,0.06772289562766737,0.20055548070408372
Q14C86,5.322920730792036,-1.9588702921418601,0.02481210179530167,0.1755443655426484
Q01518,0.4084654518146132,-0.16426410440582107,0.7134566585386162,0.7895420714247273
Q14566,3.1664351820728918,-1.8822845729961388,0.06989965849335612,0.20155072644804262
O95466,1.4231629355600346,-0.4145984246447787,0.2870501409053796,0.4037838648735673
H3BQK9,-3.397588912756698,1.6094747621603107,0.027959671663517063,0.177790483379015
Q9P2D1,-1.7721703871051797,0.7415963076752692,0.1576991616917625,0.28439763347830677
A0A0A0MR66,-2.8228298169336803,1.1902409012215371,0.056829932413209716,0.1942610863614138
Q9H1E3,-2.9291711911433205,0.7143313456559794,0.043587908650956846,0.18623375144441182
P05387,-4.868941795557419,3.1257454759411845,0.03079630323058321,0.17896806843214555
C9JFV4,-2.604478204015168,0.8688649805721123,0.062912358142322,0.1942610863614138
Q13136,5.662611345464349,-2.9786329778721425,0.028375459874786912,0.177790483379015
O60711,-2.735065241779183,2.42481789245567,0.10664122105510164,0.2436255038655916
Q9UKX7,-3.6910487614874996,0.8891741229643426,0.027415242743271777,0.177790483379015
Q8N3U4,4.486607913402805,-0.7678717183606034,0.017682220221263905,0.1673274288135011
P62995,3.2220100553940374,-1.8841498589086247,0.06261858843380454,0.1942610863614138
Q96QD9,-1.1823844045030523,0.1311715816450172,0.30357834163552916,0.41866032735357284
Q01826,-1.5696359480265658,0.20931149725850817,0.19386054823148272,0.3134191668917315
Q86UE4,1.0437545521673228,-0.40370030143130053,0.3752016948478807,0.49274413452014204
P17812,-6.624697717703687,1.7098667942080465,0.004877487110075533,0.12349797362711248
Q16666,1.8177439118924579,-1.5429407284172978,0.20869688635737393,0.32699289372331114
Q9H4A3,0.4204966428858941,-0.25407986150380957,0.6965787988147716,0.7790360064483223
E9PAV3,-5.802962196164037,2.309745012316179,0.010030497577707041,0.14753908020454146
P62753,-2.3890975374088073,0.5741863371038962,0.0758058150670796,0.20810824592226562
Q7Z3T8,-3.15497821192184,1.153432301626256,0.035391022873917065,0.18362719245237297
Q8WXI9,3.001851907071009,-0.5100077926767712,0.041959432626098574,0.1856553103576656
Q5JRA6,2.2690998831476987,-0.3385834938062491,0.0890263787245861,0.22259433823087266
O94826,1.5212554693707512,-0.38713649416652673,0.23602633127313288,0.35436895095710264
Q15477,-1.4309580864059372,0.281098504119762,0.23021999675810578,0.34863458839205974
Q15648,-0.242693289539037,0.03720649508718088,0.8251263608460859,0.8705083106926207
Q9H1A4,-3.145534703627008,1.5238201507823068,0.03897435202837764,0.1856553103576656
Q86XL3,2.4107187509841097,-0.32903729355025835,0.10360784999525943,0.24085408776311518
A0A024R571,-2.5743169671173525,0.9439829720679129,0.07057311151953731,0.20155072644804262
P35269,-4.026248281555089,1.0736246420920592,0.01589414159767286,0.1673274288135011
P05412,1.0536859418087976,-0.5963260169959916,0.397246720979323,0.5131779068977784
P05455,-1.3169849585943731,0.41168958767203545,0.25825517029686657,0.3766843442493532
O14497,0.07909441725171376,-0.02794914980536589,0.9423418268706956,0.9577659673102831
Q9UK61,2.219704386513086,-1.0882338894354815,0.11801269297848967,0.24510084066648444
Q9H582,-0.7466881919268118,0.31572738604019435,0.5135597070412008,0.6180290771047151
Q9BTU6,2.6518476081644757,-1.2146904267723433,0.1118202337911718,0.2436255038655916
Q9Y5Q9,-1.069011013014215,0.42551702618805987,0.39381501571015715,0.5108297232469866
O95394,-1.8017391826912208,0.731524503459116,0.21102374056081097,0.32747508325526664
A0A0G2JML1,-4.191755500505436,1.5873118389750962,0.025236235804709326,0.1755443655426484
A6NC98,-3.51584014808667,0.9708780154471568,0.05286170213011663,0.1942610863614138
Q9UIS9,-0.7692599278158695,0.5697222175735834,0.5193090317162035,0.6214038129987841
D6REX3,-0.2908622623053636,0.05225470008115307,0.7983712688824207,0.8522890558267116
A1X283,-3.101067538360318,1.0793381347920703,0.04105543219775306,0.1856553103576656
Q13905,1.9632678998297048,-2.1049631154360213,0.1651001530986809,0.29030110253184727
Q8N7R7,9.14691479739365,-1.0794608800043035,0.001027936419039754,0.08619813244500914
P10412,-1.4092988574462118,0.5543738841883297,0.23186629920725146,0.35028965966155173
Q53GL0,2.906129028190688,-1.4404914249857734,0.0993870445342486,0.2356254651317579
A0A1C7CYX1,4.397931875308683,-0.5890052221826712,0.018478629494759584,0.1673274288135011
Q9Y608,-5.48455004242825,1.9976805070140204,0.005668052417948527,0.12813847073433635
O15258,-2.2992202833030135,1.3394570416714497,0.0830109462682318,0.21447317954200296
Q15691,-1.7782396363437483,0.4277877920766078,0.15113173242264866,0.2797262766770076
Q12996,1.8911551269562323,-0.8184777477408942,0.18686210778015724,0.3095959075602892
Q01130,-0.8849522965128256,0.8563324697912822,0.4504839803447391,0.5624385790102955
Q16513,3.3572545143900894,-1.3284590007766022,0.057692986272625583,0.1942610863614138
P11387,-2.1581703250058775,0.9001464695458867,0.1148603487984143,0.24407518941869996
Q15061,0.013377046486792875,-0.0024866999857025007,0.9900128131392127,0.9931507301380692
Q92621,-1.2246892716370912,0.41595793493548827,0.3251651189117023,0.44169424950881453
Q9UPP1,-0.7728750451378739,0.4617124858758488,0.4893210440113376,0.5979540943227349
A2RUF3,-11.98493175232205,0.6582241169925016,0.0010893918792418216,0.08619813244500914
H0YL70,-0.28461022274053754,0.06685739273471647,0.8015492156971853,0.8541761844045762
P86790,-2.3060495225829287,0.6374537559881,0.10873002083589148,0.2436255038655916
Q08170,-2.0074384173006288,0.559518328663851,0.15386749064411065,0.28263109668193953
Q9BQG0,-1.8700698232854054,0.3411151368250698,0.15072569745295503,0.2797262766770076
Q92797,-3.9520859630303207,1.3531757838094243,0.027677441097495783,0.177790483379015
Q99567,-1.6727825855452267,0.4007850944710194,0.17216036461518197,0.29330861308495926
Q92538,-1.1077580967067755,0.44598541822865734,0.3472611469800098,0.46374748109355746
Q86YP4,-5.626939079161852,1.856492979158874,0.01370803770853645,0.16068866425006614
A0A087WZV0,-2.6968592416775237,1.082366173721932,0.06881350357267702,0.20100600679202973
Q93008,-2.294341865884571,1.3406944383459596,0.10800119496505661,0.2436255038655916
Q5H9R7,0.3046066315004886,-0.07309986585620543,0.7758575451009021,0.843845061939641
Q4KMQ2,-1.3826614336015193,0.4248057393294844,0.2722592452721162,0.38990973361368675
Q9NWB6,-0.09962459977062439,0.057446226994192884,0.9262295352706162,0.9461487008083086
I3L0E3,-1.3396908861046544,0.49343238483373497,0.28259444553688967,0.4001840805925082
Q9UPW6,1.5770719190374927,-0.9535141749710827,0.2385846604842237,0.35671746944438054
Q9UKJ3,-0.07659537098345422,0.012249737827555673,0.9426353833085409,0.9577659673102831
P35611,1.414254111458665,-0.6217418060023832,0.25243084338418686,0.3709927193901127
Q9Y2X3,-3.4891999132924787,0.6010060014870953,0.029495841661197137,0.17896806843214555
P28290,1.8633247519680658,-0.37593234717408963,0.1760533238210064,0.29759983655395417
Q8IXT5,-3.478508560504155,1.5059383965357898,0.03200549056833848,0.18089092292604372
A0A0B4J1S8,-0.9739916885594485,0.8982840627531221,0.42796277585945974,0.539642305018004
O75396,6.014814710877572,-1.0334153776262012,0.008789713280906726,0.14153461606113085
Q8WUB8,1.7635974567796207,-0.31381531877177116,0.15562596709112272,0.28267012103070643
Q13185,-3.026321531762011,0.8944026080189591,0.048081395315682264,0.19141838512469733
P29966,2.5283697728326606,-1.6618253405139618,0.10781386184551703,0.2436255038655916
P51397,-1.9103907028381182,1.8345563547434596,0.19535071525857928,0.3146488619813758
Q96PY5,-0.7673025564104226,1.149397694652666,0.5111166451264122,0.6162606406952741
Q8TD16,0.2592756457849883,-0.08892171714290642,0.8117436187120377,0.861633399020534
Q9UQ35,-2.6471183522441657,0.832564181211207,0.10669047174670834,0.2436255038655916
Q9NTI5,1.9444213802633041,-1.7557786517524583,0.1912636133723525,0.31123359194010064
Q14161,-0.5622532552560672,0.09490799239598458,0.6110409053408516,0.7032525328741074
Q99575,-1.5140594782642025,0.5318487250831501,0.21418566603698178,0.32987719367739526
P30273,1.9855878042170865,-0.7352021525205115,0.11813533526401954,0.24510084066648444
Q10570,-2.3310935471457634,1.7634046271226875,0.091651976047625,0.2227253398530428
A8MXP9,-0.299655892215526,0.08053391633168161,0.7921070412288331,0.8514993239707233
O75427,0.6795996793218294,-0.15819303286205244,0.5652041793992161,0.663774110500378
Q92608,3.06626948393502,-2.4007442554363303,0.0917412630545827,0.2227253398530428
Q9UJU6,-2.5835661809391834,0.6569452202287391,0.07163759088231235,0.20334795976907497
Q9UGY1,-0.6172379526440868,0.1146134133037835,0.5705786015107062,0.6676086039857246
Q9NPH3,-2.9983246680314415,0.4173743015221685,0.08909772127309801,0.22259433823087266
Q12830,-4.3242106193340115,1.2171122111772812,0.028455591778640137,0.177790483379015
Q96II5,1.9452393506026606,-1.3249459688103526,0.16785567664277892,0.2930062951731423
O75717,1.5782989782873134,-0.5348270502708234,0.18970707268089754,0.3102960646175921
Q13627,-1.292383115005847,0.3440189228646058,0.29442931308931475,0.4116921383447034
Q9Y6D5,3.9219180907835476,-1.0361535611357677,0.05785863644298359,0.1942610863614138
Q12888,-1.5117285583934579,0.5132120414791506,0.21814920679625432,0.3342390130482242
P49959,3.836732876819723,-1.1282639616425851,0.03763553314812872,0.1856553103576656
Q6W2J9,-1.7180543333861609,0.8608515307020286,0.1649748577425207,0.29030110253184727
Q96KR1,-4.916033851456391,0.9576684195909195,0.019238727390566864,0.1673274288135011
Q9H4L4,0.5767123904461545,-0.19911552603691307,0.6069779259508716,0.6998488654406225
O75995,2.2667599401303375,-1.164688389105278,0.10517099364196414,0.24208450536495746
Q15758,-2.986202568410443,1.452470826642526,0.06749337350065987,0.20055548070408372
Q4KMP7,0.102344114545801,-0.0435324693993655,0.926717526858059,0.9461487008083086
P46013,-0.43603941714247546,0.1295842176199029,0.6944648415600577,0.7780464508097638
Q14012,-1.3771578257304578,1.3621304845170432,0.29546597670534214,0.41196027148564224
E7ERS3,-2.5607812717880627,1.713394433507228,0.06291040342338856,0.1942610863614138
Q05655,-2.956175065251637,0.5582985729832521,0.06249988583065099,0.1942610863614138
Q8TCJ2,-3.1766861940075892,1.0758969015338953,0.07055135961802961,0.20155072644804262
Q01196,-2.291887123861097,1.0465393444195605,0.08931905515109266,0.22259433823087266
P29590,-1.9469237014214726,1.2621416235206384,0.18066590848440567,0.303346207083896
Q8WWM7,-3.895043999861382,1.471528331024001,0.028107826650826274,0.177790483379015
Q13443,5.736674329668664,-1.0831889337275395,0.026169999197686863,0.177790483379015
P78536,-0.9502680465218041,0.2692736830488498,0.4330085106347595,0.5438380699043706
Q69YN4,-0.304560605216867,0.06096213080618007,0.7801768041189362,0.8470873362046083
Q9P270,2.663750039466826,-0.4196567839400811,0.08860479479932078,0.22259433823087266
Q5JSH3,1.1946733868147537,-1.1803956312583483,0.31837098952848336,0.43526746516529147
P08648,1.4317081294507505,-0.3129887068343007,0.22832814424736309,0.3474320079533193
A0A0G2JH68,-3.642344513167303,0.6671629664380467,0.02506803122827123,0.1755443655426484
Q13884,-3.588153051201527,0.6103247258763855,0.04108364113934994,0.1856553103576656
Q14739,4.112349281903859,-1.438551006241134,0.04644905076675018,0.19085542248564905
P35613,-2.7794803230339085,1.9184526612209603,0.0706860367637685,0.20155072644804262
O76021,2.9868798667073446,-0.5481714243594293,0.07862158638637409,0.20810824592226562
Q7Z6I6,-4.53545317916391,1.1351164854096496,0.020226260568680668,0.1673274288135011
Q9UKM9,2.7070199530607835,-0.32225522361532466,0.07737843747210156,0.20810824592226562
Q9UH99,4.537406545398246,-1.0500228842566832,0.038103179522734176,0.1856553103576656
P13612,0.40930011694755614,-0.053684555907504095,0.7039022200969391,0.7844544107770466
O15400,2.76765394978292,-1.418225168390944,0.07274300546705448,0.20374478964887383
Q92597,2.1263652652982525,-0.6157955237852293,0.12337657529081034,0.24812527011771177
O95365,0.14266738424367517,-0.0460873234357666,0.8976981872271201,0.9269868719653622
